date,store_nbr,temperature_c,rainfall_mm,windspeed_kmh
2016-05-03,51,28.3,4.4,10.6
2016-05-04,51,28.0,3.0,11.6
2016-05-05,51,28.1,3.1,10.5
2016-05-06,51,27.8,7.7,8.9
2016-05-07,51,27.6,1.8,9.5
2016-05-08,51,27.7,10.7,9.0
2016-05-09,51,27.6,8.8,9.7
2016-05-10,51,27.0,25.9,7.7
2016-05-11,51,26.7,13.0,7.7
2016-05-12,51,26.1,27.3,8.3
2016-05-13,51,26.6,20.7,12.6
2016-05-14,51,25.8,59.3,7.1
2016-05-15,51,25.5,231.4,23.0
2016-05-16,51,26.1,88.0,23.3
2016-05-17,51,26.4,54.6,24.3
2016-05-18,51,27.1,10.0,22.2
2016-05-19,51,26.7,23.8,19.5
2016-05-20,51,27.0,18.6,16.3
2016-05-21,51,26.9,10.5,16.3
2016-05-22,51,27.2,14.0,16.9
2016-05-23,51,27.4,8.1,19.4
2016-05-24,51,26.8,15.0,16.1
2016-05-25,51,27.4,4.3,18.1
2016-05-26,51,27.7,5.0,17.0
2016-05-27,51,26.6,21.9,16.3
2016-05-28,51,26.3,18.7,16.4
2016-05-29,51,26.5,12.5,14.3
2016-05-30,51,26.5,19.9,17.2
2016-05-31,51,26.4,14.0,15.0
2016-06-01,51,26.8,9.4,18.8
2016-06-02,51,26.9,7.5,16.6
2016-06-03,51,26.7,7.4,18.1
2016-06-04,51,27.0,6.5,17.1
2016-06-05,51,26.8,4.3,18.6
2016-06-06,51,26.9,4.2,17.1
2016-06-07,51,27.0,5.7,22.9
2016-06-08,51,26.2,20.2,20.2
2016-06-09,51,26.8,8.7,18.7
2016-06-10,51,27.0,4.1,17.1
2016-06-11,51,27.3,5.6,17.4
2016-06-12,51,26.1,32.1,15.9
2016-06-13,51,26.3,8.8,18.1
2016-06-14,51,27.2,7.7,18.9
2016-06-15,51,27.4,3.7,25.1
2016-06-16,51,27.2,2.3,19.0
2016-06-17,51,26.6,5.2,19.4
2016-06-18,51,26.1,15.6,18.8
2016-06-19,51,26.6,5.7,19.2
2016-06-20,51,26.1,24.5,25.6
2016-06-21,51,26.2,12.3,19.3
2016-06-22,51,26.6,6.3,20.9
2016-06-23,51,27.1,1.2,19.2
2016-06-24,51,27.1,0.3,19.3
2016-06-25,51,27.1,0.1,22.3
2016-06-26,51,26.9,0.7,18.3
2016-06-27,51,26.7,3.0,17.1
2016-06-28,51,25.8,9.9,18.2
2016-06-29,51,26.4,1.8,16.8
2016-06-30,51,26.9,1.6,15.4
2016-07-01,51,26.7,5.7,18.7
2016-07-02,51,27.4,0.6,17.6
2016-07-03,51,27.6,0.3,11.5
2016-07-04,51,27.4,2.7,16.9
2016-07-05,51,27.2,1.5,16.2
2016-07-06,51,27.2,2.7,19.5
2016-07-07,51,27.3,0.6,17.2
2016-07-08,51,26.7,6.1,18.7
2016-07-09,51,26.7,10.5,19.5
2016-07-10,51,26.3,9.8,20.1
2016-07-11,51,26.7,5.4,18.8
2016-07-12,51,26.8,2.6,17.3
2016-07-13,51,26.8,2.4,15.2
2016-07-14,51,26.5,3.1,18.8
2016-07-15,51,26.2,5.3,13.7
2016-07-16,51,26.1,6.2,20.6
2016-07-17,51,25.5,6.6,13.0
2016-07-18,51,26.1,5.9,14.6
2016-07-19,51,26.7,0.0,15.5
2016-07-20,51,26.7,0.9,17.7
2016-07-21,51,26.6,0.9,21.3
2016-07-22,51,26.6,0.6,23.1
2016-07-23,51,26.0,3.7,18.6
2016-07-24,51,25.5,17.1,17.9
2016-07-25,51,25.9,10.9,16.2
2016-07-26,51,25.4,17.3,15.3
2016-07-27,51,25.4,23.6,15.8
2016-07-28,51,26.0,1.8,16.6
2016-07-29,51,26.0,7.9,15.4
2016-07-30,51,26.1,6.9,17.1
2016-07-31,51,26.0,6.9,15.5
2016-08-01,51,26.6,2.0,18.2
2016-08-02,51,26.9,1.3,18.9
2016-08-03,51,26.8,2.0,19.5
2016-08-04,51,26.7,1.1,15.2
2016-08-05,51,26.8,2.9,19.1
2016-08-06,51,27.2,0.3,19.1
2016-08-07,51,27.1,0.9,19.2
2016-08-08,51,26.9,1.1,16.5
2016-08-09,51,26.9,1.6,19.0
2016-08-10,51,27.0,0.3,19.8
2016-08-11,51,26.8,1.6,17.8
2016-08-12,51,26.4,5.0,18.4
2016-08-13,51,26.3,5.6,21.0
2016-08-14,51,26.3,2.9,17.4
2016-08-15,51,26.2,3.6,21.4
2016-08-16,51,26.4,5.5,22.7
2016-08-17,51,26.7,2.9,16.2
2016-08-18,51,26.4,2.7,20.0
2016-08-19,51,26.7,2.4,22.3
2016-08-20,51,26.5,3.4,21.1
2016-08-21,51,26.5,1.5,17.5
2016-08-22,51,26.2,13.5,16.5
2016-08-23,51,26.1,9.4,18.4
2016-08-24,51,26.4,2.5,18.8
2016-08-25,51,26.1,8.0,19.9
2016-08-26,51,26.0,11.2,17.3
2016-08-27,51,25.9,3.7,18.9
2016-08-28,51,26.0,2.7,17.8
2016-08-29,51,26.2,2.8,19.8
2016-08-30,51,25.6,15.7,16.2
2016-08-31,51,25.7,11.0,16.6
2016-09-01,51,25.6,6.2,19.0
2016-09-02,51,25.4,7.4,18.5
2016-09-03,51,25.8,5.3,18.4
2016-09-04,51,25.7,7.0,15.3
2016-09-05,51,26.4,1.4,17.6
2016-09-06,51,26.3,1.3,17.7
2016-09-07,51,26.3,0.6,16.3
2016-09-08,51,26.0,0.0,15.9
2016-09-09,51,25.8,2.2,18.2
2016-09-10,51,26.0,2.4,20.1
2016-09-11,51,26.2,2.4,19.8
2016-09-12,51,26.0,2.4,17.6
2016-09-13,51,26.2,2.7,18.7
2016-09-14,51,26.5,4.2,20.3
2016-09-15,51,26.5,6.8,16.6
2016-09-16,51,26.5,4.0,19.8
2016-09-17,51,26.3,5.3,14.8
2016-09-18,51,25.8,15.3,19.2
2016-09-19,51,26.4,1.5,19.9
2016-09-20,51,26.4,3.5,18.6
2016-09-21,51,26.6,0.9,19.9
2016-09-22,51,26.4,4.0,22.1
2016-09-23,51,26.4,2.8,20.1
2016-09-24,51,26.5,2.8,19.8
2016-09-25,51,26.4,4.1,18.7
2016-09-26,51,26.3,4.0,18.2
2016-09-27,51,26.6,1.9,18.2
2016-09-28,51,26.3,3.4,18.5
2016-09-29,51,25.9,6.9,20.0
2016-09-30,51,26.4,2.8,17.8
2016-10-01,51,26.4,2.5,19.3
2016-10-02,51,26.4,1.9,15.6
2016-10-03,51,26.4,1.1,15.6
2016-10-04,51,26.5,0.7,16.0
2016-10-05,51,26.6,1.1,17.0
2016-10-06,51,26.6,1.7,18.6
2016-10-07,51,26.5,0.0,16.5
2016-10-08,51,26.7,0.8,17.9
2016-10-09,51,26.5,3.5,17.2
2016-10-10,51,26.8,2.4,19.5
2016-10-11,51,26.9,0.2,16.9
2016-10-12,51,26.8,0.2,16.5
2016-10-13,51,27.0,1.2,15.1
2016-10-14,51,26.9,2.1,16.6
2016-10-15,51,26.1,15.7,13.8
2016-10-16,51,26.1,7.2,11.7
2016-10-17,51,26.2,8.1,10.8
2016-10-18,51,26.5,3.4,13.4
2016-10-19,51,26.4,1.2,14.9
2016-10-20,51,26.4,1.9,16.9
2016-10-21,51,26.0,4.3,21.3
2016-10-22,51,26.0,3.6,16.3
2016-10-23,51,25.6,8.3,15.5
2016-10-24,51,25.0,25.1,15.1
2016-10-25,51,25.9,4.6,15.7
2016-10-26,51,26.1,3.6,12.9
2016-10-27,51,26.1,0.5,12.9
2016-10-28,51,26.7,0.3,14.7
2016-10-29,51,26.4,5.6,14.9
2016-10-30,51,25.7,6.5,13.9
2016-10-31,51,25.5,13.8,13.0
2016-11-01,51,25.7,9.2,9.4
2016-11-02,51,25.7,9.4,14.3
2016-11-03,51,25.2,13.2,10.5
2016-11-04,51,24.9,27.2,11.6
2016-11-05,51,25.8,8.4,11.2
2016-11-06,51,25.6,11.4,11.2
2016-11-07,51,26.5,1.4,11.8
2016-11-08,51,26.0,1.2,7.6
2016-11-09,51,25.9,1.8,9.6
2016-11-10,51,26.6,0.1,8.8
2016-11-11,51,26.7,1.5,6.9
2016-11-12,51,26.2,6.2,5.8
2016-11-13,51,26.1,26.6,8.6
2016-11-14,51,26.0,10.4,8.7
2016-11-15,51,26.0,4.9,7.1
2016-11-16,51,25.9,18.6,8.0
2016-11-17,51,25.6,15.4,7.9
2016-11-18,51,26.2,5.2,14.9
2016-11-19,51,25.1,78.5,7.6
2016-11-20,51,25.3,24.1,10.2
2016-11-21,51,25.3,13.3,7.4
2016-11-22,51,25.8,18.9,11.8
2016-11-23,51,26.1,13.7,6.5
2016-11-24,51,26.5,0.8,15.2
2016-11-25,51,27.1,0.0,15.4
2016-11-26,51,26.4,0.0,13.0
2016-11-27,51,26.7,0.0,18.8
2016-11-28,51,25.5,0.0,11.8
2016-11-29,51,24.8,0.0,13.3
2016-11-30,51,24.2,0.0,18.4
2016-12-01,51,23.9,0.5,11.1
2016-12-02,51,25.7,0.7,12.5
2016-12-03,51,26.0,0.0,6.8
2016-12-04,51,26.4,0.5,9.0
2016-12-05,51,26.9,0.0,14.3
2016-12-06,51,26.8,0.0,17.0
2016-12-07,51,26.3,0.0,12.3
2016-12-08,51,25.8,5.6,14.2
2016-12-09,51,25.4,4.6,15.1
2016-12-10,51,25.9,1.0,12.0
2016-12-11,51,26.1,1.3,18.6
2016-12-12,51,26.3,0.9,18.9
2016-12-13,51,25.9,1.1,15.3
2016-12-14,51,25.8,0.3,9.4
2016-12-15,51,25.8,0.0,9.0
2016-12-16,51,26.3,0.4,6.8
2016-12-17,51,26.8,0.2,15.6
2016-12-18,51,26.9,0.0,16.5
2016-12-19,51,25.2,0.3,17.9
2016-12-20,51,26.2,5.0,10.2
2016-12-21,51,26.3,1.2,6.1
2016-12-22,51,27.0,0.1,11.0
2016-12-23,51,25.7,0.0,15.0
2016-12-24,51,24.5,0.0,11.6
2016-12-25,51,24.5,0.0,11.3
2016-12-26,51,26.1,0.0,14.4
2016-12-27,51,26.6,2.9,17.5
2016-12-28,51,26.2,16.7,7.3
2016-12-29,51,26.7,0.9,13.8
2016-12-30,51,27.0,0.0,14.7
2016-12-31,51,27.0,0.0,16.9
2017-01-01,51,27.3,1.0,15.5
2017-01-02,51,26.8,0.9,18.1
2017-01-03,51,27.0,0.2,20.0
2017-01-04,51,26.5,0.0,15.6
2017-01-05,51,25.3,0.0,17.2
2017-01-06,51,25.6,0.0,13.9
2017-01-07,51,26.1,0.0,17.7
2017-01-08,51,25.8,0.0,19.8
2017-01-09,51,25.3,0.0,15.6
2017-01-10,51,25.2,0.0,16.3
2017-01-11,51,26.4,0.0,18.5
2017-01-12,51,25.8,0.0,19.7
2017-01-13,51,27.1,0.0,17.8
2017-01-14,51,26.2,0.1,22.4
2017-01-15,51,27.9,0.1,12.7
2017-01-16,51,28.4,0.0,21.8
2017-01-17,51,27.0,0.0,20.5
2017-01-18,51,27.3,0.0,21.3
2017-01-19,51,27.8,0.7,15.8
2017-01-20,51,27.0,2.2,21.7
2017-01-21,51,26.5,16.9,14.9
2017-01-22,51,26.1,2.4,14.0
2017-01-23,51,25.9,3.9,19.7
2017-01-24,51,25.7,22.4,21.9
2017-01-25,51,25.4,26.0,11.6
2017-01-26,51,26.1,6.2,9.8
2017-01-27,51,24.9,34.3,16.8
2017-01-28,51,25.3,24.0,9.4
2017-01-29,51,26.4,6.3,10.9
2017-01-30,51,25.7,25.0,9.3
2017-01-31,51,26.0,0.0,8.4
2017-02-01,51,25.3,0.0,11.2
2017-02-02,51,25.9,0.0,15.8
2017-02-03,51,25.4,0.0,20.6
2017-02-04,51,25.4,0.0,19.8
2017-02-05,51,25.3,0.0,15.3
2017-02-06,51,25.3,0.0,14.2
2017-02-07,51,25.0,0.0,13.5
2017-02-08,51,24.9,0.0,15.1
2017-02-09,51,25.4,0.0,17.2
2017-02-10,51,25.7,0.0,13.3
2017-02-11,51,26.9,0.0,16.5
2017-02-12,51,27.4,0.5,19.9
2017-02-13,51,27.7,0.2,18.4
2017-02-14,51,26.9,14.6,11.9
2017-02-15,51,28.1,0.9,19.5
2017-02-16,51,28.5,0.0,24.5
2017-02-17,51,29.0,0.0,20.5
2017-02-18,51,28.0,1.9,16.5
2017-02-19,51,26.4,13.6,15.0
2017-02-20,51,25.7,2.2,11.3
2017-02-21,51,25.5,1.0,13.5
2017-02-22,51,26.3,0.3,13.3
2017-02-23,51,26.8,1.4,15.3
2017-02-24,51,26.6,0.7,12.5
2017-02-25,51,26.4,1.2,9.4
2017-02-26,51,25.8,2.5,9.1
2017-02-27,51,27.4,0.0,17.4
2017-02-28,51,27.0,5.0,17.0
2017-03-01,51,26.1,4.5,14.8
2017-03-02,51,26.6,1.6,13.7
2017-03-03,51,26.6,4.7,12.0
2017-03-04,51,25.9,9.0,14.5
2017-03-05,51,27.1,0.0,12.3
2017-03-06,51,27.6,2.4,14.8
2017-03-07,51,27.2,0.7,13.1
2017-03-08,51,27.0,6.1,9.9
2017-03-09,51,26.9,8.5,10.2
2017-03-10,51,26.4,8.6,12.2
2017-03-11,51,25.7,10.1,13.7
2017-03-12,51,26.2,9.8,15.1
2017-03-13,51,26.4,9.7,12.4
2017-03-14,51,26.0,12.8,6.9
2017-03-15,51,25.7,15.0,10.5
2017-03-16,51,25.9,3.7,12.1
2017-03-17,51,26.6,0.4,11.8
2017-03-18,51,27.0,0.6,10.8
2017-03-19,51,26.9,3.0,9.4
2017-03-20,51,26.8,2.9,12.8
2017-03-21,51,27.2,2.1,9.1
2017-03-22,51,27.1,3.3,17.0
2017-03-23,51,26.6,0.1,15.9
2017-03-24,51,26.7,0.3,13.8
2017-03-25,51,26.8,0.8,12.6
2017-03-26,51,26.8,0.2,14.5
2017-03-27,51,26.8,2.8,9.1
2017-03-28,51,26.7,5.1,9.8
2017-03-29,51,26.5,11.5,10.9
2017-03-30,51,27.0,5.5,9.9
2017-03-31,51,27.2,6.4,10.4
2017-04-01,51,27.5,1.5,11.4
2017-04-02,51,27.1,11.1,13.6
2017-04-03,51,26.8,10.1,10.8
2017-04-04,51,26.2,14.3,16.1
2017-04-05,51,26.9,4.0,12.7
2017-04-06,51,27.1,3.4,13.4
2017-04-07,51,27.4,2.8,11.9
2017-04-08,51,27.6,1.2,14.4
2017-04-09,51,27.5,2.5,12.1
2017-04-10,51,27.4,2.7,12.6
2017-04-11,51,26.9,24.2,11.8
2017-04-12,51,26.5,11.0,11.2
2017-04-13,51,26.3,11.7,11.3
2017-04-14,51,26.7,6.8,12.5
2017-04-15,51,27.7,2.2,15.2
2017-04-16,51,28.1,2.9,14.8
2017-04-17,51,27.7,8.2,15.6
2017-04-18,51,28.3,1.4,13.8
2017-04-19,51,27.8,0.5,15.4
2017-04-20,51,27.6,2.1,14.3
2017-04-21,51,27.5,3.1,15.6
2017-04-22,51,27.4,3.0,15.0
2017-04-23,51,27.8,6.6,15.8
2017-04-24,51,27.3,6.2,16.1
2017-04-25,51,27.4,6.6,12.5
2017-04-26,51,27.6,4.5,14.2
2017-04-27,51,27.8,1.3,14.1
2017-04-28,51,27.8,2.0,13.7
2017-04-29,51,27.9,2.2,11.7
2017-04-30,51,28.1,0.5,15.6
2017-05-01,51,27.5,2.8,13.7
2017-05-02,51,27.4,2.8,11.6
2017-05-03,51,27.1,2.2,12.5
2017-05-04,51,27.7,4.8,8.7
2017-05-05,51,27.7,2.7,13.0
2017-05-06,51,27.4,3.6,12.4
2017-05-07,51,26.8,12.0,14.2
2017-05-08,51,27.3,4.0,12.6
2017-05-09,51,27.4,2.2,12.3
2017-05-10,51,27.5,7.4,13.3
2017-05-11,51,26.9,8.7,10.8
2017-05-12,51,27.1,6.5,12.2
2017-05-13,51,27.5,4.2,12.4
2017-05-14,51,26.6,7.9,14.8
2017-05-15,51,26.6,9.6,13.8
2017-05-16,51,27.6,3.6,14.6
2017-05-17,51,27.6,4.2,14.4
2017-05-18,51,25.9,26.2,14.8
2017-05-19,51,27.4,6.1,17.8
2017-05-20,51,26.8,7.1,17.4
2017-05-21,51,26.7,19.2,12.5
2017-05-22,51,26.3,12.6,10.1
2017-05-23,51,26.0,18.7,10.1
2017-05-24,51,25.9,16.9,11.0
2017-05-25,51,25.7,15.1,14.5
2017-05-26,51,25.8,12.5,13.8
2017-05-27,51,26.3,24.9,15.5
2017-05-28,51,26.9,14.5,18.3
2017-05-29,51,27.1,40.2,19.9
2017-05-30,51,25.5,30.1,10.4
2017-05-31,51,25.6,16.4,13.2
2017-06-01,51,26.4,16.7,16.6
2017-06-02,51,26.1,13.4,16.9
2017-06-03,51,25.8,19.8,13.9
2017-06-04,51,26.3,25.2,12.9
2017-06-05,51,26.0,19.0,13.2
2017-06-06,51,26.6,7.8,17.2
2017-06-07,51,26.1,13.3,13.5
2017-06-08,51,27.0,5.5,16.5
2017-06-09,51,27.3,4.8,22.5
2017-06-10,51,26.9,7.0,21.0
2017-06-11,51,26.4,5.6,19.8
2017-06-12,51,26.7,3.6,15.9
2017-06-13,51,26.7,3.8,17.4
2017-06-14,51,26.2,11.0,13.7
2017-06-15,51,26.1,13.3,12.6
2017-06-16,51,25.7,8.4,14.0
2017-06-17,51,26.8,3.7,15.8
2017-06-18,51,26.4,11.0,11.2
2017-06-19,51,25.4,20.1,15.1
2017-06-20,51,25.6,12.8,14.5
2017-06-21,51,26.0,11.0,11.5
2017-06-22,51,26.4,7.2,13.3
2017-06-23,51,25.5,23.7,18.4
2017-06-24,51,25.3,36.0,16.4
2017-06-25,51,25.4,26.9,13.7
2017-06-26,51,25.6,7.6,15.4
2017-06-27,51,25.6,25.4,16.1
2017-06-28,51,26.2,3.1,18.7
2017-06-29,51,27.1,0.9,16.7
2017-06-30,51,26.4,6.7,11.8
2017-07-01,51,25.8,18.3,11.1
2017-07-02,51,26.8,5.5,20.8
2017-07-03,51,27.0,10.0,17.3
2017-07-04,51,27.1,4.2,19.4
2017-07-05,51,27.2,2.5,19.4
2017-07-06,51,26.9,10.1,18.7
2017-07-07,51,26.5,14.3,15.9
2017-07-08,51,25.7,17.2,12.4
2017-07-09,51,24.8,33.2,15.0
2017-07-10,51,25.7,8.3,17.1
2017-07-11,51,26.4,8.1,17.0
2017-07-12,51,27.0,1.4,15.2
2017-07-13,51,27.0,2.4,17.5
2017-07-14,51,26.9,4.6,17.9
2017-07-15,51,26.8,3.2,17.8
2017-07-16,51,26.8,4.7,18.1
2017-07-17,51,26.8,3.8,19.1
2017-07-18,51,27.2,3.7,17.9
2017-07-19,51,26.3,7.7,17.7
2017-07-20,51,27.0,2.2,14.8
2017-07-21,51,26.5,11.0,15.0
2017-07-22,51,26.8,7.2,15.7
2017-07-23,51,26.8,8.0,15.1
2017-07-24,51,27.3,6.4,15.9
2017-07-25,51,27.2,1.6,13.6
2017-07-26,51,27.1,5.8,18.3
2017-07-27,51,26.8,9.9,21.4
2017-07-28,51,26.5,14.2,18.4
2017-07-29,51,26.3,18.5,14.4
2017-07-30,51,25.8,23.4,15.3
2017-07-31,51,25.3,15.9,13.0
2017-08-01,51,26.1,7.1,16.4
2017-08-02,51,26.2,14.7,18.1
2017-08-03,51,26.6,12.7,16.8
2017-08-04,51,26.8,9.8,19.4
2017-08-05,51,26.5,21.9,18.0
2017-08-06,51,25.9,32.9,12.9
2017-08-07,51,25.2,35.3,14.3
2017-08-08,51,26.3,15.8,17.8
2017-08-09,51,26.1,8.4,14.6
2017-08-10,51,25.7,7.3,17.4
2017-08-11,51,26.3,9.2,15.9
2017-08-12,51,26.7,2.4,16.3
2017-08-13,51,26.3,2.2,14.9
2017-08-14,51,26.2,2.8,15.0
2017-08-15,51,26.3,3.5,15.6
2017-08-16,51,26.2,5.6,15.9
2017-08-17,51,26.0,11.5,19.7
2017-08-18,51,24.8,37.7,15.3
2017-08-19,51,26.3,6.7,20.3
2017-08-20,51,26.2,11.3,21.9
2017-08-21,51,26.1,13.6,16.4
2017-08-22,51,25.9,18.0,15.8
2017-08-23,51,25.9,21.2,11.6
2017-08-24,51,26.3,11.9,13.0
2017-08-25,51,26.8,3.0,18.7
2017-08-26,51,26.7,3.4,18.7
2017-08-27,51,26.5,9.1,21.7
2017-08-28,51,25.7,27.1,18.8
2017-08-29,51,25.9,12.2,17.0
2017-08-30,51,26.2,4.6,14.0
2017-08-31,51,26.3,8.3,11.9
2017-09-01,51,26.4,38.1,10.5
2017-09-02,51,26.3,11.2,12.7
2017-09-03,51,25.1,18.0,10.9
2017-09-04,51,25.9,13.0,10.8
2017-09-05,51,25.1,15.3,11.9
2017-09-06,51,24.9,17.1,10.5
2017-09-07,51,25.0,10.4,13.5
2017-09-08,51,24.5,25.5,16.1
2017-09-09,51,24.7,28.9,13.1
2017-09-10,51,25.7,11.4,15.2
2017-09-11,51,26.2,6.6,12.1
2017-09-12,51,26.5,6.1,19.0
2017-09-13,51,24.9,20.7,14.2
2017-09-14,51,25.7,9.3,16.7
2017-09-15,51,26.5,0.3,14.8
2017-09-16,51,26.8,3.0,21.4
2017-09-17,51,25.6,13.6,19.6
2017-09-18,51,26.7,2.8,16.3
2017-09-19,51,26.9,0.4,16.1
2017-09-20,51,26.1,6.2,19.4
2017-09-21,51,25.8,5.2,14.6
2017-09-22,51,26.5,3.8,17.1
2017-09-23,51,26.5,2.0,14.2
2017-09-24,51,26.1,6.0,14.5
2017-09-25,51,25.0,13.3,15.8
2017-09-26,51,25.4,12.2,17.2
2017-09-27,51,25.4,17.7,14.7
2017-09-28,51,26.1,6.2,18.9
2017-09-29,51,26.8,0.4,16.1
2017-09-30,51,26.1,4.4,14.6
2017-10-01,51,25.9,6.4,11.6
2017-10-02,51,26.1,8.0,12.8
2017-10-03,51,25.8,10.9,12.4
2017-10-04,51,26.1,13.2,13.9
2017-10-05,51,25.3,15.8,13.3
2017-10-06,51,25.3,21.8,14.4
2017-10-07,51,25.4,6.0,12.8
2017-10-08,51,25.7,14.6,12.6
2017-10-09,51,25.8,11.3,11.0
2017-10-10,51,25.7,16.7,9.4
2017-10-11,51,24.8,16.7,10.0
2017-10-12,51,25.0,9.9,10.2
2017-10-13,51,25.0,24.2,13.5
2017-10-14,51,24.7,39.3,17.1
2017-10-15,51,25.7,13.6,15.1
2017-10-16,51,27.1,3.1,20.3
2017-10-17,51,26.8,1.6,22.6
2017-10-18,51,26.1,3.8,14.6
2017-10-19,51,24.9,22.4,15.4
2017-10-20,51,25.1,13.3,15.5
2017-10-21,51,26.5,4.7,18.7
2017-10-22,51,25.8,7.1,14.1
2017-10-23,51,26.4,6.6,12.0
2017-10-24,51,26.5,8.5,9.5
2017-10-25,51,26.3,9.6,8.4
2017-10-26,51,25.7,11.7,10.5
2017-10-27,51,26.1,1.2,11.1
2017-10-28,51,26.1,5.7,10.0
2017-10-29,51,25.5,13.7,10.1
2017-10-30,51,25.2,18.4,9.7
2017-10-31,51,24.3,29.4,12.3
2017-11-01,51,25.1,15.6,7.1
2017-11-02,51,24.9,19.1,11.2
2017-11-03,51,25.6,4.4,9.9
2017-11-04,51,25.4,30.7,6.5
2017-11-05,51,25.2,19.0,9.7
2017-11-06,51,25.4,21.2,10.3
2017-11-07,51,24.7,17.3,8.4
2017-11-08,51,24.6,32.6,7.6
2017-11-09,51,25.5,12.4,15.0
2017-11-10,51,25.4,15.2,15.5
2017-11-11,51,25.2,6.6,10.8
2017-11-12,51,26.3,0.0,14.7
2017-11-13,51,25.4,8.4,12.2
2017-11-14,51,25.8,7.1,14.3
2017-11-15,51,25.9,0.1,13.4
2017-11-16,51,26.0,0.0,11.5
2017-11-17,51,25.7,0.0,12.0
2017-11-18,51,26.2,3.0,7.2
2017-11-19,51,26.1,7.2,5.7
2017-11-20,51,25.2,32.2,8.9
2017-11-21,51,25.6,4.3,10.1
2017-11-22,51,25.6,5.1,8.9
2017-11-23,51,25.6,12.1,11.0
2017-11-24,51,26.4,0.1,15.2
2017-11-25,51,24.3,18.9,20.0
2017-11-26,51,24.0,21.8,9.4
2017-11-27,51,24.2,56.0,11.3
2017-11-28,51,25.5,1.1,20.5
2017-11-29,51,25.1,39.7,24.7
2017-11-30,51,24.8,29.1,27.4
2017-12-01,51,23.8,54.9,16.5
2017-12-02,51,24.7,20.4,9.4
2017-12-03,51,25.4,15.2,10.5
2017-12-04,51,25.9,5.0,13.6
2017-12-05,51,26.3,0.0,14.3
2017-12-06,51,25.2,2.6,13.1
2017-12-07,51,25.5,1.2,13.1
2017-12-08,51,25.5,0.0,12.1
2017-12-09,51,24.8,0.0,11.3
2017-12-10,51,25.6,0.2,11.9
2017-12-11,51,26.0,3.9,8.2
2017-12-12,51,25.5,4.4,9.6
2017-12-13,51,25.3,7.7,9.4
2017-12-14,51,24.9,16.4,10.4
2017-12-15,51,25.5,4.6,5.7
2017-12-16,51,26.5,0.5,15.4
2017-12-17,51,26.4,0.4,21.1
2017-12-18,51,26.4,0.0,21.1
2017-12-19,51,25.8,0.0,17.6
2017-12-20,51,25.2,10.0,14.6
2017-12-21,51,24.9,10.0,11.7
2017-12-22,51,25.8,0.0,14.3
2017-12-23,51,26.1,0.0,17.3
2017-12-24,51,26.1,0.1,11.8
2017-12-25,51,26.7,0.1,14.6
2017-12-26,51,26.1,3.8,17.6
2017-12-27,51,26.5,0.3,22.8
2017-12-28,51,26.1,0.0,20.2
2017-12-29,51,26.2,0.0,17.6
2017-12-30,51,26.5,0.0,11.3
2017-12-31,51,26.8,0.0,12.4
