date,cpi_index,fuel_price_lkr,cpi_normalized,fuel_normalized
2016-01-22,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-23,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-24,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-25,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-26,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-27,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-28,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-29,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-30,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-01-31,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-01,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-02,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-03,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-04,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-05,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-06,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-07,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-08,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-09,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-10,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-11,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-12,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-13,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-14,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-15,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-16,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-17,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-18,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-19,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-20,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-21,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-22,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-23,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-24,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-25,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-26,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-27,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-28,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-02-29,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-03-01,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-03-02,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-03-03,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-03-04,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-03-05,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-03-06,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-03-07,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-03-08,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-03-09,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-03-10,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-03-11,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-03-12,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-03-13,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-03-14,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-03-15,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-03-16,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-03-17,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-03-18,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-03-19,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-03-20,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
2016-03-21,136.566580789574,106.0,0.41135390063115695,-0.8450814567839809
